,,,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,é¸àÕâ∑ìx,ìdírç∂ëO,ìdírâEëO,ìdírç∂å„,ëÊ021ì¸óÕ,ëÊÇOÇQÇQì¸óÕ,ëÊÇOÇQÇRì¸óÕ,ëÊÇOÇQÇSì¸óÕ,ëÊÇOÇQÇTì¸óÕ,ëÊÇOÇQÇUì¸óÕ,ëÊÇOÇQÇVì¸óÕ,ëÊÇOÇQÇWì¸óÕ,ëÊÇOÇQÇXì¸óÕ,ëÊÇOÇRÇOì¸óÕ,ëÊÇOÇRÇPì¸óÕ,ëÊÇOÇRÇQì¸óÕ,ëÊÇOÇRÇRì¸óÕ,ëÊÇOÇRÇSì¸óÕ,ëÊÇOÇRÇTì¸óÕ,ëÊÇOÇRÇUì¸óÕ,ëÊÇOÇRÇVì¸óÕ,ëÊÇOÇRÇWì¸óÕ,ëÊÇOÇRÇXì¸óÕ,ëÊÇOÇSÇOì¸óÕ,ëÊÇOÇSÇPì¸óÕ,ëÊÇOÇSÇQì¸óÕ,ëÊÇOÇSÇRì¸óÕ,ëÊÇOÇSÇSì¸óÕ,ëÊÇOÇSÇTì¸óÕ,ëÊÇOÇSÇUì¸óÕ,ëÊÇOÇSÇVì¸óÕ,ëÊÇOÇSÇWì¸óÕ,ëÊÇOÇSÇXì¸óÕ,ëÊÇOÇTÇOì¸óÕ,ëÊÇOÇTÇPì¸óÕ,ëÊÇOÇTÇQì¸óÕ,ëÊÇOÇTÇRì¸óÕ,ëÊÇOÇTÇSì¸óÕ,ëÊÇOÇTÇTì¸óÕ,ëÊÇOÇTÇUì¸óÕ,ëÊÇOÇTÇVì¸óÕ,ëÊÇOÇTÇWì¸óÕ,ëÊÇOÇTÇXì¸óÕ,ëÊÇOÇUÇOì¸óÕ,ëÊÇOÇUÇPì¸óÕ,ëÊÇOÇUÇQì¸óÕ,ëÊÇOÇUÇRì¸óÕ,ëÊÇOÇUÇSì¸óÕ,ëÊÇOÇUÇTì¸óÕ,ëÊÇOÇUÇUì¸óÕ,ëÊÇOÇUÇVì¸óÕ,ëÊÇOÇUÇWì¸óÕ,ëÊÇOÇUÇXì¸óÕ,ëÊÇOÇVÇOì¸óÕ,ëÊÇOÇVÇPì¸óÕ,ëÊÇOÇVÇQì¸óÕ,ëÊÇOÇVÇRì¸óÕ,ëÊÇOÇVÇSì¸óÕ,ëÊÇOÇVÇTì¸óÕ,ëÊÇOÇVÇUì¸óÕ,ëÊÇOÇVÇVì¸óÕ,ëÊÇOÇVÇWì¸óÕ,ëÊÇOÇVÇXì¸óÕ,ëÊÇOÇWÇOì¸óÕ,ëÊÇOÇWÇPì¸óÕ,ëÊÇOÇWÇQì¸óÕ,ëÊÇOÇWÇRì¸óÕ,ëÊÇOÇWÇSì¸óÕ,ëÊÇOÇWÇTì¸óÕ,ëÊÇOÇWÇUì¸óÕ,ëÊÇOÇWÇVì¸óÕ,ëÊÇOÇWÇWì¸óÕ,ëÊÇOÇWÇXì¸óÕ,ëÊÇOÇXÇOì¸óÕ,ëÊÇOÇXÇPì¸óÕ,ëÊÇOÇXÇQì¸óÕ,ëÊÇOÇXÇRì¸óÕ,ëÊÇOÇXÇSì¸óÕ,ëÊÇOÇXÇTì¸óÕ,ëÊÇOÇXÇUì¸óÕ,ëÊÇOÇXÇVì¸óÕ,ëÊÇOÇXÇWì¸óÕ,ëÊÇOÇXÇXì¸óÕ,ëÊÇPÇOÇOì¸óÕ,ëÊÇPÇOÇPì¸óÕ,ëÊÇPÇOÇQì¸óÕ,ëÊÇPÇOÇRì¸óÕ,ëÊÇPÇOÇSì¸óÕ,ëÊÇPÇOÇTì¸óÕ,ëÊÇPÇOÇUì¸óÕ,ëÊÇPÇOÇVì¸óÕ,ëÊÇPÇOÇWì¸óÕ,ëÊÇPÇOÇXì¸óÕ,ëÊÇPÇPÇOì¸óÕ,ëÊÇPÇPÇPì¸óÕ,ëÊÇPÇPÇQì¸óÕ,ëÊÇPÇPÇRì¸óÕ,ëÊÇPÇPÇSì¸óÕ,ëÊÇPÇPÇTì¸óÕ,ëÊÇPÇPÇUì¸óÕ,ëÊÇPÇPÇVì¸óÕ,ëÊÇPÇPÇWì¸óÕ,ëÊÇPÇPÇXì¸óÕ,ëÊÇPÇQÇOì¸óÕ,ëÊÇPÇQÇPì¸óÕ,ëÊÇPÇQÇQì¸óÕ,ëÊÇPÇQÇRì¸óÕ,ëÊÇPÇQÇSì¸óÕ,ëÊÇPÇQÇTì¸óÕ,ëÊÇPÇQÇUì¸óÕ,ëÊÇPÇQÇVì¸óÕ,ëÊÇPÇQÇWì¸óÕ
2023/11/22,14:53:13,0,    3.3643,    3.3630,    3.3617,    3.3722,    3.3746,    3.3678,    3.3628,    3.3574,    3.3631,    3.3587,    3.3660,    3.3746,    3.3751,    3.3744,    3.3649,    3.3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:13,5,    3.3653,    3.3630,    3.3615,    3.3723,    3.3744,    3.3683,    3.3628,    3.3571,    3.3633,    3.3580,    3.3660,    3.3743,    3.3751,    3.3744,    3.3649,    3.3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:14,0,    3.3653,    3.3630,    3.3615,    3.3723,    3.3744,    3.3683,    3.3628,    3.3571,    3.3633,    3.3580,    3.3660,    3.3743,    3.3751,    3.3744,    3.3649,    3.3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:14,5,    3.3650,    3.3630,    3.3615,    3.3718,    3.3746,    3.3681,    3.3629,    3.3574,    3.3631,    3.3585,    3.3659,    3.3741,    3.3751,    3.3744,    3.3649,    3.3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:15,0,    3.3655,    3.3628,    3.3615,    3.3720,    3.3746,    3.3681,    3.3629,    3.3574,    3.3631,    3.3585,    3.3659,    3.3746,    3.3753,    3.3742,    3.3653,    3.3661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:15,5,    3.3653,    3.3630,    3.3610,    3.3723,    3.3746,    3.3680,    3.3629,    3.3574,    3.3637,    3.3583,    3.3659,    3.3746,    3.3753,    3.3742,    3.3653,    3.3661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:16,0,    3.3646,    3.3630,    3.3610,    3.3723,    3.3746,    3.3680,    3.3629,    3.3573,    3.3628,    3.3583,    3.3659,    3.3753,    3.3750,    3.3744,    3.3655,    3.3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:16,5,    3.3650,    3.3627,    3.3617,    3.3718,    3.3746,    3.3674,    3.3626,    3.3574,    3.3637,    3.3583,    3.3659,    3.3748,    3.3750,    3.3744,    3.3653,    3.3668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:17,0,    3.3650,    3.3632,    3.3617,    3.3720,    3.3744,    3.3681,    3.3629,    3.3578,    3.3633,    3.3583,    3.3659,    3.3748,    3.3748,    3.3738,    3.3649,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:17,5,    3.3650,    3.3632,    3.3617,    3.3720,    3.3744,    3.3681,    3.3629,    3.3578,    3.3633,    3.3583,    3.3659,    3.3748,    3.3748,    3.3738,    3.3649,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:18,0,    3.3652,    3.3634,    3.3617,    3.3716,    3.3748,    3.3678,    3.3629,    3.3574,    3.3630,    3.3587,    3.3669,    3.3750,    3.3748,    3.3742,    3.3653,    3.3661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:18,5,    3.3657,    3.3628,    3.3619,    3.3723,    3.3748,    3.3678,    3.3629,    3.3574,    3.3630,    3.3587,    3.3662,    3.3746,    3.3753,    3.3740,    3.3651,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:19,0,    3.3657,    3.3628,    3.3619,    3.3723,    3.3741,    3.3681,    3.3635,    3.3576,    3.3631,    3.3585,    3.3664,    3.3745,    3.3753,    3.3740,    3.3651,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:19,5,    3.3653,    3.3628,    3.3617,    3.3729,    3.3749,    3.3683,    3.3628,    3.3576,    3.3630,    3.3585,    3.3660,    3.3755,    3.3750,    3.3745,    3.3651,    3.3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:20,0,    3.3650,    3.3628,    3.3615,    3.3723,    3.3749,    3.3680,    3.3628,    3.3576,    3.3630,    3.3585,    3.3660,    3.3755,    3.3748,    3.3742,    3.3649,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:20,5,    3.3652,    3.3632,    3.3619,    3.3722,    3.3746,    3.3681,    3.3626,    3.3573,    3.3633,    3.3585,    3.3660,    3.3752,    3.3755,    3.3744,    3.3651,    3.3668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:21,0,    3.3652,    3.3634,    3.3617,    3.3722,    3.3746,    3.3681,    3.3626,    3.3573,    3.3633,    3.3585,    3.3662,    3.3746,    3.3750,    3.3742,    3.3653,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:21,5,    3.3653,    3.3634,    3.3624,    3.3722,    3.3739,    3.3680,    3.3629,    3.3576,    3.3631,    3.3585,    3.3662,    3.3746,    3.3750,    3.3742,    3.3653,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:22,0,    3.3653,    3.3634,    3.3624,    3.3722,    3.3739,    3.3680,    3.3633,    3.3580,    3.3631,    3.3580,    3.3662,    3.3746,    3.3750,    3.3742,    3.3649,    3.3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:22,5,    3.3655,    3.3632,    3.3612,    3.3723,    3.3749,    3.3681,    3.3631,    3.3576,    3.3631,    3.3581,    3.3667,    3.3750,    3.3750,    3.3737,    3.3651,    3.3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:23,0,    3.3655,    3.3628,    3.3615,    3.3723,    3.3746,    3.3685,    3.3628,    3.3574,    3.3631,    3.3581,    3.3667,    3.3750,    3.3753,    3.3740,    3.3651,    3.3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:23,5,    3.3650,    3.3632,    3.3617,    3.3723,    3.3746,    3.3685,    3.3628,    3.3574,    3.3631,    3.3583,    3.3657,    3.3746,    3.3753,    3.3740,    3.3655,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:24,0,    3.3653,    3.3628,    3.3619,    3.3723,    3.3746,    3.3680,    3.3629,    3.3578,    3.3628,    3.3585,    3.3664,    3.3750,    3.3753,    3.3740,    3.3655,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:24,5,    3.3653,    3.3628,    3.3619,    3.3723,    3.3744,    3.3676,    3.3631,    3.3574,    3.3630,    3.3585,    3.3662,    3.3748,    3.3750,    3.3742,    3.3653,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:25,0,    3.3652,    3.3639,    3.3617,    3.3725,    3.3748,    3.3683,    3.3631,    3.3578,    3.3630,    3.3587,    3.3662,    3.3750,    3.3750,    3.3740,    3.3655,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:25,5,    3.3653,    3.3634,    3.3617,    3.3723,    3.3744,    3.3680,    3.3629,    3.3576,    3.3630,    3.3587,    3.3662,    3.3750,    3.3748,    3.3742,    3.3653,    3.3661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:26,0,    3.3653,    3.3632,    3.3619,    3.3723,    3.3746,    3.3681,    3.3628,    3.3576,    3.3631,    3.3588,    3.3659,    3.3746,    3.3751,    3.3740,    3.3651,    3.3672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:26,5,    3.3653,    3.3634,    3.3615,    3.3723,    3.3746,    3.3681,    3.3628,    3.3576,    3.3631,    3.3587,    3.3662,    3.3748,    3.3750,    3.3740,    3.3651,    3.3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:27,0,    3.3655,    3.3632,    3.3615,    3.3718,    3.3744,    3.3683,    3.3631,    3.3574,    3.3626,    3.3587,    3.3664,    3.3745,    3.3750,    3.3740,    3.3651,    3.3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:27,5,    3.3655,    3.3632,    3.3615,    3.3718,    3.3744,    3.3681,    3.3629,    3.3573,    3.3626,    3.3587,    3.3660,    3.3743,    3.3748,    3.3742,    3.3653,    3.3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:28,0,    3.3655,    3.3632,    3.3615,    3.3718,    3.3744,    3.3681,    3.3629,    3.3573,    3.3626,    3.3587,    3.3660,    3.3743,    3.3748,    3.3742,    3.3653,    3.3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:28,5,    3.3650,    3.3634,    3.3613,    3.3725,    3.3748,    3.3680,    3.3629,    3.3574,    3.3638,    3.3580,    3.3662,    3.3746,    3.3751,    3.3744,    3.3653,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:29,0,    3.3655,    3.3634,    3.3612,    3.3725,    3.3746,    3.3681,    3.3635,    3.3580,    3.3631,    3.3588,    3.3662,    3.3750,    3.3750,    3.3742,    3.3653,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:29,5,    3.3652,    3.3634,    3.3612,    3.3725,    3.3746,    3.3681,    3.3635,    3.3580,    3.3633,    3.3585,    3.3664,    3.3750,    3.3753,    3.3742,    3.3651,    3.3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:30,0,    3.3645,    3.3638,    3.3617,    3.3722,    3.3743,    3.3687,    3.3632,    3.3578,    3.3632,    3.3587,    3.3668,    3.3750,    3.3753,    3.3742,    3.3651,    3.3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:30,5,    3.3645,    3.3638,    3.3617,    3.3722,    3.3753,    3.3680,    3.3625,    3.3570,    3.3630,    3.3589,    3.3668,    3.3750,    3.3751,    3.3742,    3.3653,    3.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:31,0,    3.3654,    3.3629,    3.3617,    3.3724,    3.3745,    3.3689,    3.3637,    3.3575,    3.3630,    3.3592,    3.3666,    3.3750,    3.3753,    3.3742,    3.3653,    3.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:31,5,    3.3654,    3.3629,    3.3617,    3.3724,    3.3745,    3.3689,    3.3637,    3.3575,    3.3630,    3.3592,    3.3666,    3.3750,    3.3753,    3.3742,    3.3653,    3.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:32,0,    3.3652,    3.3633,    3.3623,    3.3724,    3.3747,    3.3687,    3.3626,    3.3573,    3.3637,    3.3582,    3.3670,    3.3749,    3.3753,    3.3742,    3.3653,    3.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:32,5,    3.3654,    3.3633,    3.3623,    3.3724,    3.3747,    3.3687,    3.3630,    3.3579,    3.3632,    3.3589,    3.3661,    3.3747,    3.3750,    3.3742,    3.3655,    3.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:33,0,    3.3654,    3.3638,    3.3619,    3.3724,    3.3745,    3.3680,    3.3634,    3.3580,    3.3634,    3.3586,    3.3665,    3.3751,    3.3750,    3.3742,    3.3651,    3.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:33,5,    3.3654,    3.3638,    3.3619,    3.3726,    3.3747,    3.3680,    3.3632,    3.3584,    3.3634,    3.3586,    3.3665,    3.3751,    3.3752,    3.3742,    3.3651,    3.3670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:34,0,    3.3661,    3.3631,    3.3621,    3.3724,    3.3750,    3.3684,    3.3637,    3.3579,    3.3634,    3.3586,    3.3665,    3.3751,    3.3752,    3.3740,    3.3655,    3.3668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:34,5,    3.3654,    3.3636,    3.3618,    3.3724,    3.3750,    3.3684,    3.3637,    3.3579,    3.3634,    3.3586,    3.3663,    3.3749,    3.3752,    3.3742,    3.3657,    3.3668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:35,0,    3.3651,    3.3636,    3.3616,    3.3726,    3.3747,    3.3684,    3.3630,    3.3579,    3.3634,    3.3587,    3.3665,    3.3752,    3.3752,    3.3742,    3.3657,    3.3668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:35,5,    3.3651,    3.3636,    3.3616,    3.3726,    3.3747,    3.3684,    3.3634,    3.3577,    3.3630,    3.3584,    3.3665,    3.3752,    3.3753,    3.3744,    3.3655,    3.3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:36,0,    3.3651,    3.3636,    3.3616,    3.3726,    3.3747,    3.3684,    3.3634,    3.3577,    3.3630,    3.3584,    3.3665,    3.3752,    3.3753,    3.3744,    3.3655,    3.3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:36,5,    3.3651,    3.3636,    3.3616,    3.3726,    3.3747,    3.3684,    3.3634,    3.3577,    3.3630,    3.3584,    3.3665,    3.3752,    3.3755,    3.3744,    3.3655,    3.3668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:37,0,    3.3651,    3.3631,    3.3618,    3.3726,    3.3748,    3.3682,    3.3634,    3.3577,    3.3634,    3.3587,    3.3665,    3.3752,    3.3750,    3.3747,    3.3651,    3.3668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:37,5,    3.3656,    3.3636,    3.3619,    3.3724,    3.3748,    3.3682,    3.3634,    3.3577,    3.3634,    3.3589,    3.3663,    3.3752,    3.3750,    3.3744,    3.3657,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:38,0,    3.3654,    3.3640,    3.3621,    3.3728,    3.3748,    3.3682,    3.3632,    3.3577,    3.3637,    3.3589,    3.3666,    3.3751,    3.3750,    3.3744,    3.3657,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:53:38,5,    3.3654,    3.3640,    3.3621,    3.3728,    3.3748,    3.3684,    3.3634,    3.3582,    3.3632,    3.3587,    3.3670,    3.3751,    3.3757,    3.3744,    3.3657,    3.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
